Source	Sink	Source_Followings	Source_Followers	Sink_Followers
1302311	3230608	0	25	1
2980119	3384225	2068	154	1
3590105	2125242	460	17	5
3810575	2008134	43	16	1
240632	2227727	530	52	95
1310598	3538442	1375	111	3
592541	2507109	6913	132	1
1229247	1730475	14	9	1
550387	2012558	2453	185	11
2059990	3644961	342	69	2
1930625	514949	32	4	1
77683	4456754	1235	80	159
2682171	4481665	250	15	1
3256668	3729246	540	85	1
1472943	3736025	13	14	1
3294702	605331	68892	991	7
2139873	3588444	882	199	3
2711285	3342067	142	71	2
725571	1642776	79	221	1
652259	3740887	964	59	1
4851119	2565452	64	7	2
2495744	1424878	122	22	1
3160600	4457689	93	31	1
1707382	901241	231	20	2
2319260	2853164	0	3	1
3868073	4603451	34	65	1
4651400	2141607	66	562	1
1646958	128130	250	294	1
1809767	3254128	86	8	1
2506164	3863801	135	33	72
3736991	1954197	2	9	2
4463116	3754203	11	5	1
4365751	2897891	549	133	1
760577	1052260	223	17	1
4312499	4387416	272	43	2
1181654	4402970	113	5	1
3185506	2040343	0	9	1
2199406	4664541	209	25	1
3773737	441343	2435	108	2
2763282	411590	10936	321	3
2312677	1311231	8	1	1
3670886	3719545	1350	116	1
1436216	2676065	68772	1068	4
4745606	1832200	196	35	2
2821864	2064479	87	3	2
3124172	2892808	0	59	2
716140	4768746	39	16	5
1539235	147903	677	167	1
1339861	3758836	1212	200	1
2367994	1525016	8	24	1
3280423	4575559	5	2	1
1534227	1586142	121	13	59
238046	4435400	590	52	1
92912	1335790	1	1	1
3315192	4269853	289	83	1
3544054	276769	82	43	1
2757368	4321580	192	7	1
2211789	677354	0	3	3
3132680	4585968	91	84	1
4055788	714538	1	2	8
2039260	1243746	197	95	8
1506979	1259001	406	55	1
1034814	3447	3359	117	114
1914964	2267228	200	33	3
3853341	108704	768	210	2
2831654	4839875	493	43	1
1385713	4263677	137	45	1
677002	584575	2123	115	10
225865	1416386	23	3	1
3769650	3650852	506	67	1
4381553	1320509	1364	218	101
1014791	1471550	12	7	1
3931368	3147384	283	39	1
2348120	2592168	126	14	2
4296372	282265	686	33	1
4836856	2990825	7	9	6
317253	3148062	97	27	2
4473438	2576129	196	37	1
1233143	1197876	71	5	4
1701884	2216678	254	13	1
1147385	1449516	7	6	1
2069215	4449921	296	60	2
1703823	529926	79	2	16
877557	2900253	104	36	1
4411704	2118313	389	69	3
2198338	1978605	826	72	75
3476834	2230646	353	29	12
2037673	2666716	14	1	2
4836847	2109551	11	11	1
3171695	278919	34	3	8
1583869	3330411	51	3	4
1859221	237011	1085	97	3
4818087	2523940	118	44	10
887005	1816438	124	40	13
2901712	220857	7	1	2
4851119	2448597	64	7	3
668325	283586	4655	484	3
20836	2340514	446	38	1
2228121	2870105	42	6	2
397932	2102447	7	4	1
927008	2063413	64	6	1
1809371	3534930	100	47	1
2154017	664456	116	10	2
65198	3873892	78	17	1
2043564	714325	1491	48	1
1698389	2830220	77	32	4
3967543	38882	106	13	37
119026	951707	745	221	1
1832774	3764208	1647	11	1
4017946	2418010	55	24	1
1271253	185297	129	7	6
863719	4573516	142	135	1
3179838	1533592	201	56	1
3888592	4175538	484	44	1
541565	2585008	249	69	1
4313572	590310	16971	930	1
3894892	1898959	172	23	1
3457275	784089	134	77	29
3468158	3040925	190	11	1
4335027	384069	11	3	1
1749840	79442	200	44	4
3249763	2620888	1891	164	1
229688	3791874	104	14	1
200606	167383	255	14	1
1260934	2797432	46	14	1
3698287	4161430	242	22	2
3175401	2954555	31	93	1
3803891	3964555	306	39	1
562796	3318063	13	15	1
3539650	3981534	2264	194	2
3705289	370630	155	2	6
2647478	3231791	628	23	88
2101844	463856	1081	279	1
2752443	1441747	1	10	1
3596594	4450133	59	210	1
2411736	97736	38	8	2
4565961	507386	315	102	3
591479	4138566	429	69	1
2707078	2095588	71	17	2
2303337	4787405	31	5	1
3863474	1251815	2592	437	1
2164029	3200079	27	5	2
4026913	1626431	416	118	2
437824	2231807	122	11	1
1221711	233826	67	3	16
1487501	1922107	473	55	1
2249058	3762936	131	67	2
2313701	2615120	205	21	58
3632120	3588947	1983	118	5
513426	1960793	713	57	1
4159119	4379846	167	173	2
547939	1968758	95	12	1
2358233	2012664	665	46	2
2158267	1437139	692	62	12
3018364	310515	78	7	1
3813019	4279958	11	12	1
136138	3695475	0	2	2
1145247	705759	97	8	2
859039	1138485	665	70	1
4631782	2697466	484	24	1
3468124	3046933	1	3	1
310278	2454630	558	37	1
2594658	242575	0	31	2
1494880	344622	33	108	10
2216865	3809750	98	15	1
4064173	266714	1	131	2
83204	2499991	0	1	1
2558953	1737787	7	4	1
4366854	4428513	737	186	1
675623	4446726	760	50	1
2824221	3684049	219	39	1
2379809	1390202	44	50	13
4618658	3173600	30	5	1
216538	19714	25	5	1
2798865	732444	2109	25	1
4330068	3856201	35	66	3
139641	4303356	483	43	1
4019502	35633	83	6	1
1145179	1375158	133	50	3
2222147	567435	145	26	1
3442466	849605	54	8	3
4052991	2846255	472	44	2
3021228	2275017	61	18	2
2400396	3369139	266	69	1
370041	1164171	2962	254	51
3064418	545324	8	7	4
1924971	1087843	60	10	1
3188985	4073826	50	6	2
451293	1497503	52	91	3
3625784	4008640	381	130	1
877654	4392192	1348	1838	1
3099578	719257	231	53	1
1113613	3422942	3597	94	2
3805025	2546620	45	109	2
2850118	1659799	45	17	1
2575301	2116270	2806	69	1
4356156	3626274	52	8	1
1858484	4858095	355	50	1
676096	1403871	34	75	1
1502972	413238	410	75	1
4761378	1951899	1284	139	1
2598997	3457110	625	41	1
3361771	728229	770	113	1
4819999	3090631	101	35	1
2590374	707002	90	30	1
1741674	413490	7	7	2
4632897	4557264	395	56	2
2537558	2653934	13	4	1
3915545	996524	213	4	1
140855	2947823	0	2	1
41224	3305756	1786	106	3
365872	2903312	216	14	1
582305	555375	64	25	14
1528204	1969158	238	75	1
167943	3056443	28	19	1
1689957	2656407	15	64	1
2886881	2204221	634	168	2
4081891	4227702	228	44	1
1670848	2364702	17	160	1
801000	2520446	615	74	2
916936	299970	458	57	1
2788654	2359264	674	66	7
89251	1297699	319	16	7
3356345	3387263	68	34	2
1292768	702106	175	49	2
1003634	4593295	42	67	1
815493	4094355	444	152	3
2632655	4017879	186	23	1
4695730	620743	11	43	1
1242778	4430006	2297	163	1
1897168	2712151	1905	85	1
1319809	859064	64	485	61
2064927	3161692	144	51	1
1500564	3870773	143	19	1
451191	4600606	1659	132	1
2646792	1211080	2420	86	1
3063478	783498	209	35	9
1424790	2404848	220	83	1
2023950	3637461	333	144	10
1142756	2731593	0	2	4
2601512	3454329	68	19	1
1721946	1504738	158	45	2
580003	3177582	510	24	1
3551313	4342078	470	452	1
958584	1544072	41	6	1
3140992	3763482	321	28	1
184434	1014716	71	4	1
4069373	3294091	3470	97	1
3315905	2333891	471	52	1
4081509	4691884	86	54	1
1193209	1195171	309	20	1
3914634	1042423	19	3	1
418685	2864286	179	33	4
3840131	3047017	217	26	2
712729	771465	195	28	1
2702132	1124603	94	72	1
4642141	2931280	118	11	1
1082267	2357615	33	1	2
4146244	302071	80	1	1
26387	1825375	1	3	1
1411338	742539	673	76	1
2572914	4143736	31	134	1
3378606	2513549	220	68	31
1501307	4072467	45	37	2
3330823	1323633	540	153	1
818544	2842334	1261	112	2
1441530	4596466	313	36	2
3916726	4525777	3	11	1
1196403	2006757	2062	363	1
3003373	1366387	60	20	1
813258	1819715	341	17	1
4035711	4702033	43	4	2
3042764	4288262	3	15	1
206363	2904472	28	10	2
744477	3122428	78	19	2
2151267	2537814	1758	130	1
4118856	3205093	2	4	1
2458987	856768	42	18	1
1325882	581051	870	777	2
1931179	3126354	73	6	2
4744670	3746047	72	8	2
1132845	1988844	78	17	1
735443	1723057	108	183	1
1877044	3377122	1566	83	1
550866	3091692	1089	79	1
1843056	804821	295	37	1
3280484	115398	2345	424	1
573226	1095354	4431	59	1
725773	4369525	31	12	3
3888592	4041443	484	44	1
4429375	1697044	168	41	1
3055160	3901735	91	250	1
1719625	4316997	73	49	1
1641404	3346434	866	119	1
2275571	1913863	36	10	6
3821563	1102869	24	8	1
362256	4401532	288	47	1
2477910	3867144	18	5	1
3689961	2014829	779	199	1
4104158	3947323	1909	128	1
2969730	3297502	2509	270	2
4808430	3033458	0	11	6
1873970	682634	197	39	2
1535824	425442	20	15	2
3315089	3260687	130	8	1
1500669	3713206	179	11	12
3426792	1784441	536	161	1
1654074	2373114	318	151	2
1863926	3507353	46	17	1
4651264	1975224	332	34	1
627853	1427849	270	155	1
1995216	4737618	1	6	3
2798422	4759553	50	10	1
951828	2990358	49	7	3
2141490	430373	246	9	1
1785754	4226251	0	2	1
1423674	3476521	363	55	41
4799660	4665917	455	33	1
297129	2635856	1	32	1
1001091	2431196	126	34	1
2289809	4113348	351	55	1
3862644	1817026	144	23	23
4797727	2117199	37	14	2
3505283	3242780	13	573	1
92806	811245	0	39	72
4816186	1076224	509	136	2
4367053	4002688	0	39	1
1212646	2078563	224	61	3
1721635	4096348	16	2	3
3431626	4362622	207	13	1
4089598	3527430	33	24	2
505790	2732797	174	8	4
796464	20984	487	38	7
64248	3533467	252	11	1
2757277	2591592	222	107	2
880288	2042318	5	4	1
163322	2199823	18	35	1
3603717	4674648	39	42	1
424474	80177	137	10	2
30224	4663508	4175	120	10
3277922	493367	51	6	1
4378784	2793126	300	82	1
2912452	2209672	17	70	3
4447214	4341237	207	15	1
1299788	1261500	132	48	1
219367	371946	394	26	2
2484926	2855307	97	163	1
534210	2656692	65	136	1
2066094	1719235	196	64	2
4653522	245570	867	143	2
295156	2264098	188	33	6
4386120	414117	18	15	3
3362378	168011	132	45	2
2012584	2648414	97	7	1
2214642	1622921	38	3	1
3509214	38142	14140	263	1
426136	4788295	187	21	4
675602	768837	6	6	43
2107338	2991805	500	58	1
2163657	2247382	236	12	1
4845000	3466921	60	14	1
749588	4624418	57	3	1
763435	4353131	673	100	1
4680723	1979131	961	69	1
1959817	14740	156	33	19
1079257	1454574	193	141	3
2331293	838519	49	6	1
1115724	286097	26	1	1
782368	854476	1146	586	1
1593772	2821917	83	30	1
4491434	2780024	32	9	7
4852363	3869493	67	56	1
3292319	1193427	140	37	1
3062217	4136955	114	15	1
1348319	927062	16	13	1
3692657	3526108	2350	33	1
1747884	1183311	71	263	1
19073	3895769	67	90	1
2597311	2938177	89	5	5
1955545	1377614	42	10	1
1509682	3755746	653	284	43
3673348	2368912	562	26	2
2957859	1502101	4518	190	1
2545298	2711992	1211	112	1
1927143	3121818	61	12	2
2115313	3901605	343	26	1
2744829	4274694	128	12	3
3744970	750536	34	5	1
4802026	2405939	2	1	1
4509843	2146044	3138	132	1
3349730	3289683	42	2	1
3854832	2737435	219	23	1
2335227	1026342	38	12	1
168143	2615973	80	14	2
3582194	1661084	476	99	1
745911	1705671	357	38	1
2467491	2571628	164	55	1
2757495	1821158	234	6	11
401290	446799	0	2	1
2672396	1496506	187	5	1
1542723	3819907	181	66	1
673950	3849261	1252	209	2
4401332	4750834	153	82	1
3316620	2216129	5083	214	1
2165983	712442	90	6	1
2657370	1644126	98	14	1
2087694	4239590	153	4	1
4371411	183944	648	189	2
524924	557838	910	45	32
719144	2379637	99	32	4
5905	3822179	225	279	2
1179673	610737	542	187	6
1326906	4316228	13	129	2
3715857	3263785	166	32	1
3483238	2133523	299	170	1
4330238	383656	46	122	17
547939	2464732	95	12	1
2444382	966458	27	2	2
1887823	704528	957	63	4
2503649	4615169	113	10	1
2060819	1879344	110	68	2
2700296	3240686	141	75	19
1643293	3646715	9	2	1
4356413	1716154	49	2	37
4495668	182779	10	4	1
3705289	686188	155	2	1
193736	3853908	767	274	1
2300104	4390396	1453	65	2
3243032	3601164	699	102	2
2659408	546075	96	16	1
1501265	4806188	1536	54	1
1272598	3266457	113	28	1
185896	426625	117	622	1
230897	3452238	5	2	1
3949475	3923186	89	18	2
805251	1222895	417	34	3
2319260	1295987	0	3	2
484849	3335241	443	48	1
4432886	4247853	166	10	1
360546	1168500	563	47	3
1362897	1490810	2	9	20
3810382	1597285	338	19	1
4373497	1828421	238	10	38
3502422	1264796	21	2	1
3753233	2032593	1	434	1
4577543	2152809	200	86	2
2316485	1038697	61	4	1
3582815	1200737	157	90	1
2479916	901987	150	1	1
662454	1463075	590	44	3
4084121	2766054	2582	113	1
2153211	1574694	4	1	1
2141034	3319980	1	1	2
4318313	2633058	14	22	13
3018264	3010710	689	77	1
3072769	2469804	3430	187	14
57574	4791845	4617	289	1
3125855	3568360	20	40	2
945160	847035	57	153	1
3323519	3863507	4787	133	1
4503106	2324530	509	19	1
3223819	4415318	439	18	2
22275	3705672	180	34	1
3031503	3436908	284	180	1
1039525	383334	3453	337	1
544230	3556286	60771	1532	64
3897310	3228437	495	23	2
1294042	4142025	71	56	5
3467202	3723722	99	7	1
1978179	4706004	998	50	1
4337884	3031454	298	419	1
941936	999338	623	63	1
2804506	4041624	1303	6	1
4725972	234710	193	28	3
1978397	2227680	248	41	1
2568660	153736	85	6	3
1249746	3218945	500	134	1
4723385	2977283	128	43	1
1902802	1450850	46	32	15
3711670	1435272	1123	155	7
712644	3152471	117	205	2
2121501	582356	26	26	1
3140722	4542019	157	24	1
3396048	1795275	156	17	1
3183694	752454	378	37	1
1301505	727327	14	4	41
1304741	1525318	2	1	1
2885413	2550978	181	49	2
3065345	4123740	89	13	15
703541	459029	138	58	1
2887780	4780968	79	6	1
3783758	617897	38	3	1
4652882	2575311	693	44	5
360598	1075372	1946	68	1
4112632	610088	452	138	1
369071	4797312	34	17	1
3408034	3085118	57	5	1
1737349	4229251	87	17	2
2758918	2609529	222	35	4
3962542	3519255	123	23	4
3133206	3437835	14	3	2
4836385	4807498	46	37	3
2976479	991599	106	24	1
2464401	1353048	23683	577	2
893343	3477409	151	112	2
3487063	4201981	261	24	1
2047860	2283127	143	131	1
367144	2608041	538	49	1
682715	4595133	460	154	8
4361468	543387	11	5	1
2642477	2367296	279	12	1
2530129	4827439	464	40	3
2094132	2613085	64	321	1
1806282	2136296	0	2	2
1223970	1601732	1232	45	18
203661	4454816	138	18	1
1328494	2599271	79	37	1
3064046	414636	49	3	3
2520522	3661499	145	90	1
107289	1138134	444	61	1
4080770	1856817	304	61	1
1455823	1515130	0	1	1
285622	1680680	174	110	2
1478080	2915715	7009	593	2
1044803	2555880	642	79	1
17920	3375853	189	55	1
4857533	4311804	85	3	1
1043625	2744914	50	11	1
4577543	4024777	200	86	1
490081	2101438	576	183	1
1630365	623023	143	22	1
2931235	2998600	82	13	2
531787	3201615	570	73	2
448517	4252892	12450	625	1
3119857	4322776	1460	353	1
2559016	1920425	92	98	2
4256729	4371764	267	23	1
3740565	1440367	124	7	1
1668728	2213389	127	6	3
2633981	1855009	836	83	1
3419574	2667800	0	7	1
3037644	2881003	2219	71	2
1006975	1400592	113	14	2
2809337	85447	510	52	2
4288750	2567633	138	14	2
2961231	2450647	630	133	7
1954920	486005	1113	111	1
76763	2991901	51	2	1
1015986	3183789	14201	604	1
814049	2267982	2182	229	1
1987666	1859844	205	13	1
2593388	3097007	154	26	1
2058931	2942708	220	6	1
1265706	3026440	38	179	2
2883815	2698428	24	1	1
1074367	757870	200	58	3
3260693	1581527	15	3	1
3216179	249788	102	4	5
4182878	473462	204	31	1
2500093	1516537	158	25	2
4538456	1978482	2432	94	1
1801341	295423	85	83	1
4123615	618837	172	87	1
1365332	87527	1582	266	4
4381900	621247	445	117	2
2293038	2819459	286	592	1
3429081	363871	75	4	2
3187631	361191	14	80	1
376238	4213563	289	91	4
4619541	1836198	89	38	1
1730094	3064802	621	71	3
3578650	852	444	59	5
1014658	4837514	2003	200	1
1217747	4099629	208	30	1
2336476	3408399	108	3	1
2647342	2149852	1550	68	11
2727581	692440	7394	757	3
2854332	987935	168	21	1
3412172	3194341	2700	227	1
3037383	350850	208	71	2
3230622	2140605	6	220	1
3984149	3520333	928	40	1
3125855	4515386	20	40	1
3980991	2640887	38	19	1
3605845	261124	16	1	1
4204344	3290086	38	8	2
4291229	3969099	118	28	5
3361377	871864	764195	4841	1
3598782	3730467	97	312	1
719144	1281335	99	32	3
890057	640131	24	2	3
4019936	2936090	12	4	2
4848578	176396	101	5	1
4219880	3192221	5	2	2
1196980	2499418	538	17	3
47168	3445993	49	1	4
3994838	1479639	183	145	74
707648	1512689	0	8	1
2594924	1468160	121	65	1
1545036	2148368	47	254	1
4827139	1470941	64	11	2
1050787	4123308	56	7	1
2465665	4136747	1159	167	2
302328	2834345	732	266	1
1447139	4248880	54	1	11
421093	3775143	205	64	1
813916	1566872	33	18	1
4841167	4768250	25	9	33
2230342	4111094	3940	30	1
2371831	4460863	0	2	3
2915097	4182863	89	14	1
3964688	229251	50	6	3
31508	2455239	646	53	1
3458716	3102968	0	11	1
150737	590090	156	14	2
4001704	3124454	71	11	5
3124590	4263450	24	6	1
2456220	2289465	164	99	1
2467847	3577412	267	204	1
2863374	4457786	318	41	4
1950368	4292482	74	47	1
2544887	2297249	620	95	3
4356823	2331724	727	49	17
3889756	3725390	105	4	11
4722730	4158589	2	4	1
2896715	2263446	32	2	1
13134	3345959	111	45	1
300439	257240	41	14	1
458480	2843334	720	75	5
3102854	3559313	31	6	2
1069970	735194	1	1	2
965744	1513511	89	10	2
2026629	3958058	18	5	7
1664434	4004517	208	10	1
4551701	3324243	3	4	9
2999852	2964459	486	340	1
4538484	1175042	123	16	1
275999	262194	191	9	4
3115768	3273854	35	1	14
209437	891619	1876	267	1
2237259	4018204	243	94	7
2517243	1684311	46	8	1
2108878	3449001	4399	78	1
3428556	1289809	560	41	1
1971076	3217213	350	74	4
2326851	658857	166	875	65
959682	2700740	404	176	1
3418974	678209	113	176	1
1919500	4817237	159	19	28
4294324	1400583	12	3	1
2911665	164852	18	8	2
3112785	4165438	103	9	1
1548078	1863725	2	2	1
2342046	2937253	10	12	2
4559961	4532397	49	14	2
3826631	287502	46	56	1
2188642	381517	98	17	15
1517886	127277	41	33	1
2945040	1198309	95	1	1
2596048	533367	23	72	2
4414533	1251410	611	10	1
1580474	3912830	5377	67	2
4311646	1686658	415	55	2
3405059	636818	9604	261	1
285622	2362774	174	110	1
4852291	1939269	26	121	1
2067337	3838310	30	6	1
835598	3479868	164	343	4
3903781	3406208	100	36	1
197648	157573	7	1	4
3466043	4076210	179	19	1
3501270	1526563	2145	214	1
3104285	3797516	515	33	1
4516604	2575668	13314	314	1
1608725	3958003	0	209	25
3333059	1345938	33	14	22
4588539	2979437	44	7	1
469051	3285788	282	49	25
2352713	1970283	54	16	1
3384043	3279606	346	22	11
2523520	1494836	218	80	2
4746749	4203772	3968	283	33
3333218	4084978	381	41	1
365240	2643405	682	124	1
1198322	3215626	52	26	1
752126	310692	60	19	3
4538484	3156060	123	16	2
2111366	3683910	80	11	2
1479575	553954	165	25	67
4506831	109028	18	3	1
1232882	1791819	6386	75	12
1635893	4063284	15	4	62
2676255	988495	10	10	1
1286523	1613742	218	30	1
1680255	899876	67	38	1
3146600	3315379	4	3	1
1923509	3205135	24	5	1
3236599	3580930	197	36	2
2662809	600653	10704	303	1
1339777	3204397	37	2	1
2590389	557947	2	266	1
4836679	3059441	317	446	2
3480652	4776442	13	1	2
1850126	4842592	342	101	1
3774	898486	193	23	1
1973065	3073624	0	67	1
4611680	4632150	68	180	5
2616314	1588780	15	22	1
22678	1167043	9	1	1
2635844	2214161	480	32	5
3305110	44087	302	46	2
4570464	4609894	2968	282	1
1441156	2583692	93	10	1
4648990	3197659	546	55	1
4507127	807254	1288	47	1
859513	2675058	50	4	1
1754436	1993033	210	102	1
3060714	4832216	6	1783	1
3548329	2599078	43	16	1
3041101	2770171	11	7	1
2173241	4376782	430	708	1
978797	1941129	12421	599	2
3082079	1983791	488	70	1
89251	2693757	319	16	1
1863103	3025341	14	1	3
2165481	2423930	430	59	1
2573848	2465917	96	29	1
3505068	1362563	2673	167	2
2515437	3526279	55	3	2
3268428	3775468	4	8	1
3226910	1677659	33	6	1
3940438	1714093	37	18	1
1706010	1639030	87	30	1
3594609	3659394	2765	48	1
585372	3808705	1479	99	18
4468814	3937024	722	48	1
1151019	3163759	324	16	1
4579759	3818699	346	45	2
716189	3008329	2000	85	23
4783537	4534983	253	46	1
2240002	2571574	27	6	1
3956129	1963547	93	32	1
966743	1189546	449	53	2
2080737	2855532	102	33	1
3676252	1360920	256	18	1
571147	2172451	5485	364	2
3031712	1045419	30	6	1
3363170	438684	49	40	3
2378171	4752696	0	4	3
961161	3025361	1290	33	1
1050083	2270247	15	2	1
3742641	2781348	131	15	3
3123201	290193	5539	126	1
529424	2058043	447	39	1
3134099	4430610	155	51	1
721228	2288711	287	70	1
2307763	1457578	94	34	1
539559	1614421	380	84	291
2196369	221671	98	9	4
1901765	4189321	43	108	1
3458017	3394163	30	2	7
4541441	4658691	9	2	1
4531689	2575656	0	2	1
2702947	1096449	164	32	1
3198053	2243418	5	1	1
3662772	388338	213	166	1
4860485	4571243	3655	89	28
4205408	3923161	251	67	9
3104446	4753042	1588	86	22
3347952	4864257	149	8	45
4712782	1166441	4681	171	1
2008967	4758653	507	298	2
3510587	2281970	206	207	2
2111366	4366289	80	11	2
2945411	4531398	136	15	1
1681	353423	121	188	1
2047809	217576	83	12	8
615680	4546764	150	11	1
1790111	2689629	456	73	1
933662	870848	506	29	1
3167388	2153914	9761	203	2
1184923	3938791	857	55	1
2898851	4235545	157	29	1
3760810	2016273	312	14	1
4686654	177337	197	284	1
2232435	1423407	197	15	1
2289627	565133	276	30	2
1903752	3322594	10496	506	1
2306945	4709190	306	101	5
1891400	4845875	1176	31	1
3948848	2161910	1	4	1
3600465	4005300	36	21	1
2280871	3172659	156	11	1
3343569	2145026	193	58	1
4094419	3647370	48	9	9
1160042	3012778	4	2	1
4770904	3669746	56	13	3
3172798	3742359	37	11	1
3293179	2667287	27	263	2
2429878	3083277	187	21	1
3135952	705989	593	56	1
28556	1991707	73	11	98
418494	1778151	663	124	2
1234537	185860	365	26	3
2635199	1770547	165	59	4
2600103	2275130	174	51	2
1356847	317767	43	3	3
308334	3845013	65	27	1
4845968	861940	817	109	1
1339973	1900035	133	66	1
4394985	1311322	175	22	15
2592149	2855544	273	98	3
2308840	3487498	169	8	4
