Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Distance	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings
2042896	3206499	160	23	1337	1	1	69	0.43125	58.130434782608695	26	18
4726377	3568234	17	772	218	1	1	0	0.0	0.2823834196891192	4	0
236400	4799138	114	25	1	1	1	0	0.0	0.04	0	0
2107297	3455778	11	34	94	1	1	0	0.0	2.764705882352941	1	0
3603896	2406183	19	2	1	1	1	0	0.0	0.5	0	0
4191410	55521	96437	1590	20	1	1	0	0.0	0.012578616352201259	17	0
511702	474875	1239	24	110	1	1	0	0.0	4.583333333333333	30	0
4855583	242709	209	65	34	1	1	0	0.0	0.5230769230769231	3	0
359225	660674	211	27	458	1	1	24	0.11374407582938388	16.962962962962962	37	0
1009285	2035141	35	194	47	1	1	0	0.0	0.2422680412371134	0	0
3540753	3884447	1499	140	2	1	1	0	0.0	0.014285714285714285	0	0
3977994	3379358	4	3	44	1	1	2	0.5	14.666666666666666	2	2
690695	2058715	135	80	5	1	1	0	0.0	0.0625	0	0
3812950	3109326	13	2	126	1	1	2	0.15384615384615385	63.0	0	0
4154740	2085859	1352	68	764	1	1	5	0.0036982248520710057	11.235294117647058	8	1
4144305	2995390	338	50	9	1	1	0	0.0	0.18	0	0
2889711	25593	226	25	1914	1	1	11	0.048672566371681415	76.56	10	0
252905	232875	4356	218	68	1	1	0	0.0	0.3119266055045872	16	0
1529061	514700	88	12	2	1	1	0	0.0	0.16666666666666666	1	0
4815919	547204	3361	367	2	1	1	0	0.0	0.005449591280653951	0	0
3238429	4171423	223	21	26	1	1	0	0.0	1.2380952380952381	3	0
2609765	4259219	79	3	55	1	1	0	0.0	18.333333333333332	0	0
3070849	3291871	2913	83	218	1	1	0	0.0	2.6265060240963853	69	0
3338112	1498399	409	25	21	1	1	0	0.0	0.84	4	0
3202225	3319415	103	79	90	1	1	0	0.0	1.139240506329114	4	0
3625407	2146155	79	44	1	1	1	0	0.0	0.022727272727272728	0	0
4007870	3453522	126	15	77	1	1	0	0.0	5.133333333333334	10	0
596601	3751747	249	178	23	1	1	0	0.0	0.12921348314606743	15	0
1737846	3216859	32	467	128	1	1	15	0.46875	0.2740899357601713	11	84
4095732	3619443	245	17	1	1	1	0	0.0	0.058823529411764705	0	0
1228333	2569753	171	27	2	1	1	0	0.0	0.07407407407407407	0	0
3060714	3114516	6	1783	21	1	1	0	0.0	0.011777902411665733	1	0
1879594	686846	1761	277	893	1	1	0	0.0	3.223826714801444	50	0
3740565	558855	124	7	1	1	1	0	0.0	0.14285714285714285	0	0
1726806	1796194	20	24	314	1	1	11	0.55	13.083333333333334	8	15
4241043	1579943	327	117	11	1	1	0	0.0	0.09401709401709402	1	0
954252	2203837	382	25	13	1	1	0	0.0	0.52	2	0
1801941	2884063	33	4	2	1	1	0	0.0	0.5	0	0
951323	3974683	385	37	386	1	1	0	0.0	10.432432432432432	10	0
2647186	3132939	64	3	1196	1	1	12	0.1875	398.6666666666667	12	0
2159244	97431	1434	102	61	1	1	0	0.0	0.5980392156862745	22	0
3793818	391060	5	8	149	1	1	0	0.0	18.625	0	0
3131838	3877835	1225	107	594	1	1	50	0.04081632653061224	5.5514018691588785	66	24
3187537	4755260	161	51	1	1	1	0	0.0	0.0196078431372549	0	0
1727464	720158	1073	267	475	1	1	22	0.02050326188257223	1.7790262172284643	37	7
395570	2075015	1	38	2664	1	1	0	0.0	70.10526315789474	0	31
26387	1843336	1	3	43	1	1	0	0.0	14.333333333333334	0	1
125780	4236432	295	16	2	1	1	0	0.0	0.125	0	0
2534205	3109969	273	18	1	1	1	0	0.0	0.05555555555555555	0	0
34820	4589805	292	34	28	1	1	0	0.0	0.8235294117647058	6	0
573385	1632760	645	5	2	1	1	0	0.0	0.4	0	0
386424	185113	7871	131	225	1	1	0	0.0	1.717557251908397	48	0
4671379	3252783	59	239	38	1	1	5	0.0847457627118644	0.1589958158995816	1	8
361332	3921351	134	59	3	1	1	0	0.0	0.05084745762711865	1	0
222416	1737556	159	34	31	1	1	0	0.0	0.9117647058823529	10	0
2851923	1540202	1496	242	38	1	1	0	0.0	0.15702479338842976	14	0
1701884	1872910	254	13	182	1	1	5	0.01968503937007874	14.0	1	0
3133399	1461417	740	44	10	1	1	0	0.0	0.22727272727272727	2	0
1581489	852462	18	9	1	1	1	0	0.0	0.1111111111111111	0	0
4355667	1929085	2	18	139	1	1	0	0.0	7.722222222222222	0	0
40000	371379	1225	93	2294	1	1	50	0.04081632653061224	24.666666666666668	46	8
1810293	4281925	76	5	1	1	1	0	0.0	0.2	0	0
3730035	391923	40	6	4	1	1	0	0.0	0.6666666666666666	2	0
2119514	763688	332	176	368	1	1	0	0.0	2.090909090909091	56	0
3849126	4344134	227	10	28	1	1	0	0.0	2.8	2	0
2493193	2882194	34	5	4	1	1	0	0.0	0.8	1	0
3656459	725786	38	8	1	1	1	0	0.0	0.125	0	0
850536	3241284	98	86	98	1	1	0	0.0	1.1395348837209303	0	0
3422950	821960	287	50	21	1	1	0	0.0	0.42	1	0
1637716	3575966	7	4	221	1	1	3	0.42857142857142855	55.25	4	3
3920050	4797058	71	14	18	1	1	0	0.0	1.2857142857142858	5	0
1549562	2706224	348	86	8	1	1	0	0.0	0.09302325581395349	0	0
51054	3319851	118	17	6	1	1	0	0.0	0.35294117647058826	1	0
3736564	1093363	1935	83	1	1	1	0	0.0	0.012048192771084338	0	0
211450	3539265	227	9	16	1	1	0	0.0	1.7777777777777777	3	0
3279717	296301	233	15	8	1	1	0	0.0	0.5333333333333333	0	0
3964281	1556337	154	252	1177	1	1	41	0.2662337662337662	4.670634920634921	54	27
3024682	3033207	900	7	1	1	1	0	0.0	0.14285714285714285	0	0
3512824	1395563	83	5	6	1	1	0	0.0	1.2	0	0
4202576	1234914	10697	600	102	1	1	0	0.0	0.17	48	0
2727964	1809926	220	17	2452	1	1	6	0.02727272727272727	144.23529411764707	9	0
2112582	4209932	659	41	56	1	1	0	0.0	1.3658536585365855	18	0
2174769	2189067	455	131	356	1	1	18	0.03956043956043956	2.717557251908397	12	5
4565869	1865990	424	49	663	1	1	0	0.0	13.53061224489796	5	0
2150273	3644731	6442	649	29	1	1	0	0.0	0.04468412942989214	12	0
1562387	2534753	410	17	2	1	1	0	0.0	0.11764705882352941	0	0
978341	3215799	10066	604	26	1	1	0	0.0	0.04304635761589404	14	0
2772892	2724231	836	120	405	1	1	0	0.0	3.375	44	0
3396988	2483991	125	1	161	1	1	2	0.016	161.0	6	0
1755405	308788	80	26	44	1	1	0	0.0	1.6923076923076923	1	0
1007809	2998451	11	19	143	1	1	1	0.09090909090909091	7.526315789473684	2	1
2095684	3282078	235	74	5	1	1	0	0.0	0.06756756756756757	1	0
2539712	4715501	80	38	176	1	1	6	0.075	4.631578947368421	4	3
4038309	1891127	43	360	113	1	1	15	0.3488372093023256	0.3138888888888889	1	48
3010933	4368300	652	121	16	1	1	0	0.0	0.1322314049586777	0	0
2636696	4799966	64	17	557	1	1	25	0.390625	32.76470588235294	15	9
83832	558724	16	4	12	1	1	0	0.0	3.0	2	0
167609	233361	460	52	314	1	1	0	0.0	6.038461538461538	17	0
2549432	927581	269	413	38	1	1	0	0.0	0.09200968523002422	2	0
512486	181824	48	14	6	1	1	0	0.0	0.42857142857142855	0	0
1698389	3724421	77	32	24	1	1	0	0.0	0.75	17	0
2782732	4012098	1004	48	2	1	1	0	0.0	0.041666666666666664	0	0
2240779	1631523	178	42	32	1	1	0	0.0	0.7619047619047619	11	0
3977529	508103	142	9	39	1	1	0	0.0	4.333333333333333	7	0
2801037	4268239	6	2	1117	1	1	0	0.0	558.5	0	0
3525229	3753964	381	189	30	1	1	6	0.015748031496062992	0.15873015873015872	3	3
4494577	4030785	1053	92	38	1	1	0	0.0	0.41304347826086957	6	0
1471685	466667	25550	1681	442	1	1	1414	0.055342465753424656	0.2629387269482451	309	338
2979588	1824031	166	51	52	1	1	13	0.0783132530120482	1.0196078431372548	3	3
666439	4018118	127	35	5	1	1	0	0.0	0.14285714285714285	1	0
3059686	1195624	4530	460	51	1	1	0	0.0	0.1108695652173913	36	0
3887538	486323	27	6	158	1	1	2	0.07407407407407407	26.333333333333332	3	2
2670782	612424	219	68	84	1	1	0	0.0	1.2352941176470589	7	0
1086877	2886167	1333	193	56	1	1	0	0.0	0.29015544041450775	15	0
2040749	1420943	3834	596	46	1	1	51	0.013302034428794992	0.07718120805369127	25	23
3742930	4106491	22242	410	52	1	1	0	0.0	0.12682926829268293	19	0
2330927	2136664	47	40	21	1	1	0	0.0	0.525	2	0
2990432	594536	44	59	2	1	1	0	0.0	0.03389830508474576	1	0
4386808	2048927	32	4	2	1	1	0	0.0	0.5	0	0
3577692	187379	77	73	267	1	1	0	0.0	3.6575342465753424	23	0
1836934	2832704	317	53	57	1	1	0	0.0	1.0754716981132075	11	0
4624712	244962	95	22	4	1	1	0	0.0	0.18181818181818182	0	0
2938068	1170669	4178	112	165	1	1	0	0.0	1.4732142857142858	77	0
696799	960137	59	14	12	1	1	0	0.0	0.8571428571428571	0	0
3808839	307250	151	63	919	1	1	12	0.07947019867549669	14.587301587301587	9	3
2605827	2794818	1	2	17	1	1	0	0.0	8.5	0	0
24443	1135925	288	7	33	1	1	0	0.0	4.714285714285714	1	0
408775	4212129	65	13	574	1	1	0	0.0	44.15384615384615	1	0
1736555	4258716	829	60	50	1	1	0	0.0	0.8333333333333334	6	0
1028920	4855480	1053	194	2921	1	1	17	0.016144349477682812	15.056701030927835	49	3
4842223	2611026	121	48	245	1	1	2	0.01652892561983471	5.104166666666667	4	1
4426102	4057787	458	119	88	1	1	0	0.0	0.7394957983193278	1	0
1015054	1519738	18	1	1	1	1	0	0.0	1.0	0	0
3236012	3587794	31	1	1	1	1	0	0.0	1.0	0	0
4168432	1406324	934	52	55	1	1	0	0.0	1.0576923076923077	0	0
568609	2206041	1180	116	101	1	1	0	0.0	0.8706896551724138	42	0
3910599	2586149	724	206	826	1	1	0	0.0	4.009708737864078	36	0
1780719	2325076	93	6	1	1	1	0	0.0	0.16666666666666666	0	0
1450580	2029470	363	53	3	1	1	0	0.0	0.05660377358490566	0	0
2280158	2671455	68	58	120	1	1	36	0.5294117647058824	2.0689655172413794	20	37
3585698	2371775	77	15	13	1	1	0	0.0	0.8666666666666667	0	0
513747	3243777	303	335	62	1	1	0	0.0	0.18507462686567164	5	0
1642305	1414616	2080	58	8	1	1	0	0.0	0.13793103448275862	1	0
4424632	842938	304	140	15	1	1	0	0.0	0.10714285714285714	0	0
2630708	3587056	336	317	172	1	1	0	0.0	0.5425867507886435	20	0
4203262	2862019	61	28	903	1	1	8	0.13114754098360656	32.25	29	4
1154430	1831198	1425	155	450	1	1	176	0.12350877192982457	2.903225806451613	47	51
4287945	3529431	69	36	52	1	1	43	0.6231884057971014	1.4444444444444444	27	26
1103446	888102	92	2	21	1	1	0	0.0	10.5	0	0
572112	4798729	142	15	117	1	1	0	0.0	7.8	4	0
1873375	1603289	204	66	360	1	1	47	0.23039215686274508	5.454545454545454	33	21
970613	3746249	142	137	5	1	1	0	0.0	0.0364963503649635	4	0
1998843	4016830	921	90	3	1	1	0	0.0	0.03333333333333333	1	0
3840131	1118440	217	26	786	1	1	0	0.0	30.23076923076923	9	0
3458198	3817783	4425	60	20	1	1	0	0.0	0.3333333333333333	0	0
3045000	227891	81	5	171	1	1	0	0.0	34.2	2	0
343783	655208	32	11	11	1	1	0	0.0	1.0	0	0
3996950	342304	76	34	11	1	1	0	0.0	0.3235294117647059	2	0
3935366	3628797	3803	377	231	1	1	0	0.0	0.6127320954907162	67	0
