Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Distance	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings
3618907	3056533	19	17	1117	1.0	1	3	0.15789473684210525	65.70588235294117	7	2
3056533	3069376	25	1117	71	1.0	1	15	0.6	0.06356311548791406	14	27
3069376	4524886	71	71	170	1.0	1	27	0.38028169014084506	2.3943661971830985	19	15
4524886	4521308	105	170	13	1.0	1	0	0.0	0.07647058823529412	5	0
3007111	1458450	90	291	10	1.0	1	0	0.0	0.03436426116838488	2	0
4866488	209265	1117	117	73	1.0	1	0	0.0	0.6239316239316239	12	0
4549703	978623	81	9	226	1.0	1	6	0.07407407407407407	25.11111111111111	10	0
978623	1040012	52	226	20	1.0	1	0	0.0	0.08849557522123894	0	0
3764177	109133	64567	1036	75	1.0	1	0	0.0	0.07239382239382239	65	0
3253453	2727581	893	194	757	1.0	1	162	0.18141097424412092	3.902061855670103	97	88
2727581	2540979	7394	757	245	1.0	1	334	0.045171760887205835	0.3236459709379128	141	160
2540979	985391	1451	245	8	1.0	1	0	0.0	0.0326530612244898	2	0
2853821	4834923	45	3	1	1.0	1	0	0.0	0.3333333333333333	0	0
4705270	2126155	168	30	15	1.0	1	0	0.0	0.5	0	0
3873762	2725710	81	175	28	1.0	1	0	0.0	0.16	2	0
4488963	3998351	1762	362	65	1.0	1	0	0.0	0.17955801104972374	18	0
1354059	3505283	37	5	573	1.0	1	1	0.027027027027027032	114.6	4	0
3505283	2770509	13	573	798	1.0	1	5	0.38461538461538464	1.3926701570680629	2	72
2770509	181769	316	798	169	1.0	1	0	0.0	0.21177944862155387	8	0
4415121	124027	69	9	1	1.0	1	0	0.0	0.1111111111111111	0	0
3908200	4588598	32	3	141	1.0	1	1	0.03125	47.0	1	1
4588598	3441326	182	141	49	1.0	1	0	0.0	0.3475177304964539	3	0
2304836	4484544	151	19	56	1.0	1	0	0.0	2.9473684210526314	4	0
3948848	3702208	1	4	468	1.0	1	0	0.0	117.0	0	1
3702208	4489853	229	468	3	1.0	1	1	0.004366812227074236	0.00641025641025641	1	1
4489853	766318	25	3	831	1.0	1	1	0.04	277.0	1	1
611949	4668377	212	99	17	1.0	1	0	0.0	0.1717171717171717	3	0
3524438	2502456	2423	51	719	1.0	1	201	0.08295501444490301	14.098039215686276	32	30
2502456	2821786	50728	719	17	1.0	1	0	0.0	0.023643949930458968	13	0
3953076	3299884	4	3	2	1.0	1	0	0.0	0.6666666666666666	0	0
2310265	1478816	6279	241	35	1.0	1	8	0.0012740882306099695	0.14522821576763487	8	1
1478816	595416	165	35	248	1.0	1	0	0.0	7.085714285714285	5	0
3888782	4417382	86	7	477	1.0	1	11	0.12790697674418605	68.14285714285714	7	2
4417382	448241	512	477	3	1.0	1	0	0.0	0.006289308176100629	0	0
1406393	4646030	18	35	1	1.0	1	0	0.0	0.028571428571428567	0	0
3566847	3185424	1106	155	304	1.0	1	0	0.0	1.961290322580645	51	0
1227855	1731754	4546	157	4	1.0	1	0	0.0	0.025477707006369428	0	0
2529079	3809886	1028	83	1054	1.0	1	0	0.0	12.698795180722893	63	0
15410	4155825	52	5	336	1.0	1	0	0.0	67.2	0	0
383377	3210032	120	27	96	1.0	1	10	0.08333333333333333	3.555555555555556	5	0
2310265	2717060	6279	241	3	1.0	1	0	0.0	0.012448132780082987	1	0
3141828	4656285	343	38	1446	1.0	1	15	0.043731778425655975	38.05263157894737	8	3
4656285	1804817	35429	1446	131	1.0	1	0	0.0	0.09059474412171507	44	0
2533794	641970	78	74	36	1.0	1	0	0.0	0.4864864864864865	11	0
3298129	1656175	312	16	42	1.0	1	0	0.0	2.625	0	0
3779776	4266216	110	136	9	1.0	1	0	0.0	0.0661764705882353	0	0
646688	850193	243	115	252	1.0	1	34	0.13991769547325106	2.1913043478260867	37	32
850193	2681544	384	252	74	1.0	1	0	0.0	0.2936507936507937	10	0
1405177	2343253	508	52	1882	1.0	1	20	0.03937007874015748	36.192307692307686	11	6
2343253	3018422	86403	1882	4	1.0	1	0	0.0	0.0021253985122210413	1	0
2199673	3180057	2496	118	73	1.0	1	0	0.0	0.6186440677966102	8	0
2770705	4226284	26	1	755	1.0	1	13	0.5	755.0	11	0
4226284	824061	82	755	15	1.0	1	0	0.0	0.019867549668874173	0	0
4363528	3232574	64	15	6	1.0	1	0	0.0	0.4	0	0
187866	1117931	263	37	32	1.0	1	0	0.0	0.8648648648648649	2	0
974734	2289611	6	3	147	1.0	1	4	0.6666666666666666	49.0	4	3
2289611	2437017	14	147	82	1.0	1	12	0.8571428571428571	0.5578231292517006	10	34
2437017	815321	66	82	8	1.0	1	28	0.42424242424242425	0.0975609756097561	3	26
815321	661185	49	8	250	1.0	1	33	0.6734693877551021	31.25	33	5
661185	2972718	206	250	4	1.0	1	0	0.0	0.016	0	1
658737	4710604	262	42	664	1.0	1	0	0.0	15.809523809523812	2	0
1834369	3915152	1550	76	1	1.0	1	0	0.0	0.013157894736842105	0	0
4706421	3992118	199	81	16	1.0	1	0	0.0	0.19753086419753085	8	0
4179760	916936	253	13	57	1.0	1	14	0.05533596837944664	4.384615384615385	0	1
916936	2300104	458	57	65	1.0	1	62	0.13537117903930132	1.1403508771929824	6	11
2300104	510272	1453	65	249	1.0	1	0	0.0	3.8307692307692314	24	0
3394671	1153320	107	6	1	1.0	1	0	0.0	0.16666666666666666	0	0
323672	925886	24	3	548	1.0	1	3	0.125	182.66666666666663	6	0
1643894	1802632	208	10	1	1.0	1	0	0.0	0.1	0	0
1075576	102686	453	85	32	1.0	1	0	0.0	0.3764705882352941	12	0
2293763	3454483	1	3	1	1.0	1	0	0.0	0.3333333333333333	0	0
995616	1402455	12	8	99	1.0	1	5	0.4166666666666667	12.375	4	0
1402455	402638	49	99	225	1.0	1	10	0.20408163265306126	2.272727272727273	14	10
402638	3516555	22	225	218	1.0	1	7	0.3181818181818182	0.9688888888888888	11	4
3516555	1986249	25	218	12	1.0	1	0	0.0	0.05504587155963303	1	0
743326	916514	569	38	1	1.0	1	0	0.0	0.02631578947368421	0	0
4845060	2494444	250	32	399	1.0	1	0	0.0	12.46875	12	0
176070	2439922	600	39	88	1.0	1	0	0.0	2.2564102564102564	9	0
4547539	4185257	3195	206	35	1.0	1	0	0.0	0.16990291262135926	19	0
1560976	3779877	307	19	7	1.0	1	0	0.0	0.3684210526315789	4	0
2755468	3218379	15	20	27	1.0	1	14	0.9333333333333332	1.35	11	18
3218379	1891283	66	27	8	1.0	1	0	0.0	0.2962962962962963	0	0
3047346	4807641	640	74	5	1.0	1	0	0.0	0.06756756756756757	2	0
389385	1524917	78	2	427	1.0	1	0	0.0	213.5	3	0
395249	2181760	702	59	171	1.0	1	0	0.0	2.8983050847457625	31	0
1190310	4430563	363	9	11	1.0	1	0	0.0	1.2222222222222223	1	0
3747320	2242180	218	19	323	1.0	1	0	0.0	17.0	3	0
2454978	1230589	175	57	124	1.0	1	11	0.06285714285714286	2.175438596491228	7	4
1230589	359609	518	124	294	1.0	1	0	0.0	2.370967741935484	14	0
1537459	3115867	75	16	1350	1.0	1	6	0.08	84.375	6	3
3115867	224368	61238	1350	8	1.0	1	0	0.0	0.005925925925925926	3	0
3768275	3271484	254	91	1507	1.0	1	24	0.09448818897637797	16.560439560439562	24	15
3271484	2682150	34095	1507	53	1.0	1	0	0.0	0.035169210351692105	32	0
1168405	2471981	252	18	4	1.0	1	0	0.0	0.2222222222222222	1	0
991184	615681	65	18	16	1.0	1	0	0.0	0.8888888888888888	6	0
1287372	1068032	216	120	35	1.0	1	49	0.22685185185185186	0.2916666666666667	15	43
1068032	752912	115	35	17	1.0	1	0	0.0	0.4857142857142857	12	0
1671376	966820	2451	64	1	1.0	1	0	0.0	0.015625	0	0
2631767	2967345	285	38	13	1.0	1	0	0.0	0.34210526315789475	5	0
3047201	1609785	140	231	29	1.0	1	0	0.0	0.12554112554112554	6	0
3946069	4030529	77	15	299	1.0	1	25	0.3246753246753247	19.933333333333334	7	3
4030529	1828528	3324	299	8	1.0	1	7	0.00210589651022864	0.026755852842809364	0	0
1828528	2347398	282	8	2	1.0	1	0	0.0	0.25	0	0
4033011	76358	187	11	150	1.0	1	0	0.0	13.636363636363635	4	0
3075383	2025680	87	16	4	1.0	1	0	0.0	0.25	0	0
3672710	3023674	33	9	1637	1.0	1	2	0.060606060606060615	181.88888888888889	2	2
3023674	4027460	59	1637	2951	1.0	1	2	0.03389830508474576	1.8026878436163716	14	6
4027460	4074251	554	2951	10	1.0	1	0	0.0	0.003388681802778719	3	0
1167806	1111204	858	79	165	1.0	1	0	0.0	2.088607594936709	31	0
4823901	2452808	236	49	9	1.0	1	0	0.0	0.1836734693877551	0	0
3300806	4725490	517	46	72	1.0	1	0	0.0	1.5652173913043481	5	0
452761	1207238	3160	59	14	1.0	1	0	0.0	0.23728813559322035	5	0
3528789	1613777	91	6	1	1.0	1	0	0.0	0.16666666666666666	0	0
2811561	2114002	182	63	7	1.0	1	0	0.0	0.1111111111111111	0	0
2442398	3900384	185	66	71	1.0	1	0	0.0	1.0757575757575757	7	0
2307868	2104166	38778	1131	9	1.0	1	0	0.0	0.007957559681697613	5	0
676096	2334539	34	75	295	1.0	1	0	0.0	3.933333333333333	4	0
429643	1522730	19669	767	15	1.0	1	0	0.0	0.01955671447196871	11	0
975201	372297	164	6	3	1.0	1	0	0.0	0.5	1	0
4523384	302513	2	1	1	1.0	1	0	0.0	1.0	0	0
2320576	3117140	420	56	32	1.0	1	0	0.0	0.5714285714285714	5	0
2247286	3687762	61	45	627	1.0	1	22	0.3606557377049181	13.933333333333335	28	19
3687762	2685765	3168	627	550	1.0	1	0	0.0	0.8771929824561403	98	0
558216	369071	85	10	17	1.0	1	9	0.10588235294117647	1.7	0	1
369071	376521	34	17	504	1.0	1	7	0.2058823529411765	29.64705882352941	11	0
376521	409457	133	504	5	1.0	1	0	0.0	0.00992063492063492	0	0
2798985	4447188	330	30	75	1.0	1	0	0.0	2.5	8	0
3896019	1251882	161	95	3	1.0	1	0	0.0	0.03157894736842105	1	0
2398291	4613956	324	14	263	1.0	1	0	0.0	18.785714285714285	8	0
319124	2600253	80	20	148	1.0	1	10	0.125	7.4	6	3
2600253	2758895	652	148	22	1.0	1	0	0.0	0.14864864864864866	5	0
3849126	1868559	227	10	121	1.0	1	3	0.013215859030837005	12.1	1	0
1868559	3902639	27	121	165	1.0	1	0	0.0	1.3636363636363635	2	0
4735912	1496307	28	2	1	1.0	1	0	0.0	0.5	0	0
3552708	2839760	523	45	207	1.0	1	0	0.0	4.6	5	0
2073472	3448163	586	90	64	1.0	1	0	0.0	0.7111111111111111	16	0
4737700	2816680	74	15	3	1.0	1	0	0.0	0.2	0	0
4229482	200455	1285	182	6	1.0	1	0	0.0	0.03296703296703297	2	0
1026542	623364	26	2	6	1.0	1	21	0.8076923076923077	3.0	1	1
623364	3207858	168	6	119	1.0	1	0	0.0	19.83333333333333	8	0
2132225	2397233	140	7	166	1.0	1	0	0.0	23.714285714285715	0	0
2190221	4535241	1659	228	227	1.0	1	111	0.06690777576853528	0.9956140350877192	44	18
4535241	4238451	587	227	1643	1.0	1	1	0.0017035775127768314	7.237885462555067	19	1
4238451	3539751	54	1643	43	1.0	1	0	0.0	0.026171637248934874	3	0
4147162	1367976	95	8	1	1.0	1	0	0.0	0.125	0	0
4709247	2527081	1	14	1	1.0	1	0	0.0	0.07142857142857142	0	0
1153183	2709652	168	43	335	1.0	1	10	0.05952380952380953	7.790697674418603	8	6
2709652	4165767	3238	335	2	1.0	1	0	0.0	0.005970149253731343	0	0
2172036	3021609	109	16	47	1.0	1	0	0.0	2.9375	2	0
1127544	1116703	130	67	533	1.0	1	21	0.16153846153846155	7.955223880597014	22	20
3759853	3549801	16331	451	16	1.0	1	0	0.0	0.03547671840354767	5	0
4759269	3638272	27	2	2022	1.0	1	3	0.1111111111111111	1011.0	1	1
3638272	4753711	383713	2022	1	1.0	1	0	0.0	0.0004945598417408506	0	0
4156257	2343253	113	63	1882	1.0	1	15	0.13274336283185842	29.873015873015877	13	12
2343253	266034	86403	1882	2	1.0	1	0	0.0	0.0010626992561105207	1	0
1730094	1453119	621	71	24	1.0	1	4	0.0064412238325281795	0.3380281690140845	3	0
1453119	3842148	29	24	719	1.0	1	7	0.2413793103448276	29.95833333333333	3	10
3842148	1641336	11430	719	6	1.0	1	0	0.0	0.008344923504867872	5	0
2540404	4762204	14	4	2239	1.0	1	2	0.14285714285714285	559.75	2	3
4762204	1001891	4519	2239	85	1.0	1	12	0.0026554547466253594	0.03796337650736936	24	0
1001891	2516371	41	85	20	1.0	1	0	0.0	0.2352941176470588	1	0
1034814	819792	3359	117	69	1.0	1	0	0.0	0.5897435897435898	16	0
3474744	364258	37	2	1	1.0	1	0	0.0	0.5	0	0
4828460	3023333	31	15	7	1.0	1	0	0.0	0.4666666666666667	3	0
1633782	3948037	91	41	67	1.0	1	44	0.4835164835164835	1.6341463414634143	22	21
3948037	746752	354	67	56	1.0	1	0	0.0	0.8358208955223879	22	0
2202417	2642498	161	163	2	1.0	1	0	0.0	0.012269938650306749	0	0
214433	253963	531	340	126	1.0	1	0	0.0	0.3705882352941177	19	0
4848784	3085008	139	12	7	1.0	1	0	0.0	0.5833333333333334	0	0
740370	2483187	613	97	31	1.0	1	0	0.0	0.31958762886597936	2	0
4071756	2981380	309	27	1	1.0	1	0	0.0	0.037037037037037035	0	0
2723775	2731550	16	83	25	1.0	1	9	0.5625	0.3012048192771085	1	9
2731550	3757536	73	25	189	1.0	1	7	0.0958904109589041	7.56	5	1
3757536	2353305	120	189	274	1.0	1	0	0.0	1.4497354497354498	0	0
2353305	1157769	7	274	38	1.0	1	5	0.7142857142857143	0.1386861313868613	0	6
1157769	385042	99	38	7	1.0	1	0	0.0	0.18421052631578946	1	0
1237709	737879	230	90	9	1.0	1	0	0.0	0.1	4	0
3914634	3365446	19	3	11	1.0	1	0	0.0	3.6666666666666665	0	0
4520848	25593	45	20	1914	1.0	1	8	0.17777777777777778	95.7	8	2
25593	711347	502	1914	37	1.0	1	27	0.053784860557768925	0.019331243469174503	13	20
711347	194265	129	37	82	1.0	1	23	0.17829457364341084	2.216216216216216	6	10
194265	4131002	677	82	107	1.0	1	0	0.0	1.304878048780488	7	0
1568533	4855480	99	42	2921	1.0	1	4	0.040404040404040414	69.54761904761905	5	2
4855480	1262094	163	2921	145	1.0	1	15	0.0920245398773006	0.04964053406367682	8	33
1262094	4586112	243	145	10	1.0	1	0	0.0	0.06896551724137931	0	0
2436380	3364907	6	4	1	1.0	1	0	0.0	0.25	0	0
2484713	2780128	579	111	134	1.0	1	0	0.0	1.207207207207207	30	0
1308993	930718	30	6	35	1.0	1	0	0.0	5.833333333333332	3	0
1664132	4628797	25	3	392	1.0	1	2	0.08	130.66666666666666	0	0
4628797	245773	30	392	88	1.0	1	0	0.0	0.22448979591836732	3	0
1419471	1252520	171	4	1443	1.0	1	4	0.023391812865497075	360.75	8	1
1252520	521431	26	1443	118	1.0	1	0	0.0	0.08177408177408177	1	0
3841740	2061335	69	17	54	1.0	1	0	0.0	3.1764705882352944	1	0
2075818	2701079	376	44	14	1.0	1	0	0.0	0.3181818181818182	2	0
4785262	2775869	47	9	2	1.0	1	0	0.0	0.2222222222222222	0	0
3655780	3862610	1301	342	95	1.0	1	49	0.037663335895465035	0.2777777777777778	23	25
3862610	2425153	864	95	513	1.0	1	0	0.0	5.4	15	0
3051521	725504	68	3	4	1.0	1	0	0.0	1.3333333333333333	1	0
1687037	211397	82	26	1	1.0	1	0	0.0	0.038461538461538464	0	0
3849982	2760277	494	84	508	1.0	1	16	0.032388663967611336	6.047619047619048	37	6
2760277	3756061	290	508	48	1.0	1	0	0.0	0.09448818897637797	5	0
1098429	2310973	160	121	3	1.0	1	0	0.0	0.02479338842975207	1	0
1965328	3259960	14	52	7	1.0	1	0	0.0	0.1346153846153846	0	0
